datetime,demand_mw,coal_mw,gas_mw,nuclear_mw,hydro_mw,solar_mw,wind_mw,petroleum_mw,other_mw
2019-04-22 20:00:00+00:00,431080,82709.0,145841.0,86673.0,43855.0,22489.0,37055.0,2997.0,8565.0
2019-04-22 21:00:00+00:00,436452,82908.0,149943.0,86624.0,46266.0,20830.0,37861.0,2858.0,8704.0
2019-04-22 22:00:00+00:00,441938,83992.0,154823.0,86431.0,47575.0,17843.0,37728.0,2482.0,8612.0
2019-04-22 23:00:00+00:00,443884,84820.0,156482.0,86439.0,49489.0,14995.0,39744.0,2389.0,8592.0
2019-04-23 00:00:00+00:00,442233,84126.0,157617.0,86444.0,51568.0,10772.0,39248.0,2403.0,8676.0
2019-04-23 01:00:00+00:00,444556,83614.0,159277.0,86410.0,51692.0,7370.0,39534.0,2403.0,8662.0
2019-04-23 02:00:00+00:00,439496,84334.0,158219.0,86388.0,49269.0,1522.0,39236.0,2619.0,8524.0
2019-04-23 03:00:00+00:00,419100,81357.0,146717.0,86440.0,47397.0,742.0,38808.0,2388.0,7950.0
2019-04-23 04:00:00+00:00,393883,75680.0,127064.0,86364.0,44829.0,265.0,38901.0,1927.0,6922.0
2019-04-23 05:00:00+00:00,369333,71708.0,117332.0,86507.0,41423.0,261.0,39066.0,1628.0,6744.0
2019-04-23 06:00:00+00:00,349867,67228.0,107958.0,86417.0,38215.0,237.0,37702.0,1459.0,6693.0
2019-04-23 07:00:00+00:00,336479,64087.0,103334.0,86461.0,35957.0,231.0,35423.0,1423.0,6566.0
2019-04-23 08:00:00+00:00,329658,61648.0,101634.0,86423.0,34781.0,63.0,35678.0,1431.0,6514.0
2019-04-23 09:00:00+00:00,329478,62030.0,102494.0,86446.0,34538.0,22.0,34352.0,1431.0,6611.0
2019-04-23 10:00:00+00:00,337574,66799.0,108455.0,86697.0,35662.0,22.0,33071.0,1457.0,6828.0
2019-04-23 11:00:00+00:00,359091,73912.0,120187.0,86688.0,38463.0,192.0,31916.0,1616.0,7273.0
2019-04-23 12:00:00+00:00,381624,79779.0,130987.0,86675.0,40578.0,1332.0,30215.0,2311.0,7483.0
2019-04-23 13:00:00+00:00,395146,83516.0,137875.0,86655.0,42615.0,3397.0,28100.0,2655.0,7745.0
2019-04-23 14:00:00+00:00,404269,86175.0,139412.0,86591.0,45231.0,8467.0,26193.0,2799.0,7748.0
2019-04-23 15:00:00+00:00,411395,86175.0,139441.0,86541.0,46296.0,16281.0,25320.0,2826.0,7765.0
2019-04-23 16:00:00+00:00,417151,84985.0,140690.0,86471.0,43819.0,20924.0,27468.0,2680.0,7845.0
2019-04-23 17:00:00+00:00,422364,85268.0,144713.0,86406.0,43797.0,22165.0,27404.0,2541.0,8011.0
2019-04-23 18:00:00+00:00,429053,87686.0,149284.0,86414.0,43553.0,23445.0,26816.0,2696.0,8127.0
2019-04-23 19:00:00+00:00,435682,88093.0,155800.0,86400.0,43918.0,23560.0,25672.0,3088.0,8316.0
2019-04-23 20:00:00+00:00,441372,88341.0,160800.0,86401.0,45364.0,23286.0,24447.0,2994.0,8338.0
2019-04-23 21:00:00+00:00,446601,91329.0,164608.0,86361.0,46208.0,22182.0,23552.0,3013.0,8252.0
2019-04-23 22:00:00+00:00,451378,92390.0,167263.0,86383.0,47608.0,20101.0,23838.0,2994.0,8318.0
2019-04-23 23:00:00+00:00,449113,91626.0,167373.0,86414.0,49461.0,16886.0,25606.0,2840.0,8448.0
2019-04-24 00:00:00+00:00,446248,91254.0,165948.0,86312.0,52346.0,13565.0,26664.0,2776.0,8530.0
2019-04-24 01:00:00+00:00,449695,92106.0,169030.0,86084.0,52877.0,8461.0,26632.0,2883.0,8436.0
2019-04-24 02:00:00+00:00,444637,92960.0,167243.0,85895.0,51621.0,1480.0,27265.0,2812.0,8271.0
2019-04-24 03:00:00+00:00,424534,90180.0,152965.0,85893.0,47821.0,597.0,29953.0,2529.0,8018.0
2019-04-24 04:00:00+00:00,398976,84537.0,134921.0,86509.0,44829.0,34.0,31642.0,2064.0,7585.0
2019-04-24 05:00:00+00:00,373864,80634.0,122895.0,86046.0,43457.0,27.0,28607.0,1803.0,7133.0
2019-04-24 06:00:00+00:00,354963,76018.0,114954.0,86023.0,39402.0,28.0,27060.0,1648.0,6986.0
2019-04-24 07:00:00+00:00,341476,71743.0,110605.0,86064.0,36691.0,26.0,26138.0,1588.0,6846.0
2019-04-24 08:00:00+00:00,333562,69304.0,109181.0,86047.0,35478.0,28.0,25495.0,1589.0,6900.0
2019-04-24 09:00:00+00:00,332006,70073.0,110603.0,86186.0,34621.0,26.0,24233.0,1536.0,6925.0
2019-04-24 10:00:00+00:00,340033,73268.0,115389.0,86670.0,35678.0,25.0,23271.0,1695.0,7184.0
2019-04-24 11:00:00+00:00,360180,79896.0,126629.0,86749.0,37997.0,201.0,22538.0,1963.0,7313.0
2019-04-24 12:00:00+00:00,381977,85304.0,137254.0,86812.0,40295.0,960.0,21036.0,2356.0,7600.0
2019-04-24 13:00:00+00:00,395927,88994.0,144822.0,86846.0,42763.0,2745.0,18931.0,2535.0,7895.0
2019-04-24 14:00:00+00:00,406020,91535.0,148178.0,86863.0,45397.0,7881.0,16079.0,2656.0,8199.0
2019-04-24 15:00:00+00:00,413729,91121.0,148413.0,86825.0,46338.0,17052.0,14635.0,2898.0,8095.0
2019-04-24 16:00:00+00:00,420017,89664.0,149501.0,86786.0,45236.0,21465.0,16508.0,2781.0,8082.0
2019-04-24 17:00:00+00:00,425878,90635.0,153509.0,86878.0,44354.0,22908.0,16645.0,2802.0,8182.0
2019-04-24 18:00:00+00:00,432853,92749.0,156163.0,86873.0,46425.0,23633.0,15890.0,2894.0,8484.0
2019-04-24 19:00:00+00:00,439313,93270.0,160537.0,86951.0,48214.0,23933.0,15032.0,3016.0,8891.0
2019-04-24 20:00:00+00:00,445337,95405.0,165411.0,87005.0,49989.0,23778.0,14141.0,3109.0,9070.0
2019-04-24 21:00:00+00:00,451451,96113.0,170314.0,87037.0,51191.0,22768.0,13640.0,3205.0,9192.0
2019-04-24 22:00:00+00:00,455734,97622.0,175233.0,87142.0,50759.0,20446.0,13072.0,3221.0,9047.0
2019-04-24 23:00:00+00:00,456444,97339.0,177553.0,87238.0,51076.0,17432.0,12892.0,3160.0,8977.0
2019-04-25 00:00:00+00:00,454190,96691.0,176623.0,87282.0,55879.0,14471.0,13116.0,2959.0,8899.0
2019-04-25 01:00:00+00:00,455675,97141.0,176539.0,87366.0,56819.0,9243.0,13950.0,2784.0,8806.0
2019-04-25 02:00:00+00:00,449478,96304.0,175056.0,87418.0,55430.0,2057.0,15216.0,2854.0,8252.0
2019-04-25 03:00:00+00:00,428637,93793.0,162970.0,87468.0,50747.0,1031.0,18135.0,2649.0,7874.0
2019-04-25 04:00:00+00:00,403476,87270.0,144197.0,86493.0,47707.0,286.0,23145.0,2086.0,7473.0
2019-04-25 05:00:00+00:00,378368,78855.0,132389.0,87624.0,44873.0,297.0,23337.0,1744.0,7287.0
2019-04-25 06:00:00+00:00,357696,72966.0,120561.0,87411.0,41501.0,291.0,24309.0,1581.0,7176.0
2019-04-25 07:00:00+00:00,343290,67255.0,113181.0,87455.0,39809.0,281.0,26148.0,1393.0,7117.0
2019-04-25 08:00:00+00:00,334704,65578.0,109802.0,87436.0,38362.0,102.0,26307.0,1455.0,6958.0
2019-04-25 09:00:00+00:00,333699,66040.0,109002.0,87500.0,38108.0,68.0,25625.0,1464.0,7007.0
2019-04-25 10:00:00+00:00,342145,71260.0,115953.0,87757.0,39342.0,66.0,24141.0,1486.0,7358.0
2019-04-25 11:00:00+00:00,362224,76836.0,126810.0,87717.0,41520.0,191.0,23517.0,1620.0,7762.0
2019-04-25 12:00:00+00:00,383514,81781.0,136526.0,87739.0,44292.0,1231.0,23880.0,2128.0,8028.0
2019-04-25 13:00:00+00:00,397790,84558.0,140665.0,87728.0,46953.0,2968.0,25510.0,2084.0,8111.0
2019-04-25 14:00:00+00:00,409126,86423.0,144392.0,86978.0,48842.0,8754.0,25009.0,2166.0,8004.0
2019-04-25 15:00:00+00:00,418000,87833.0,145339.0,86528.0,47892.0,17834.0,23318.0,2092.0,8493.0
2019-04-25 16:00:00+00:00,424200,87926.0,146663.0,86527.0,47662.0,22046.0,24284.0,2187.0,8660.0
2019-04-25 17:00:00+00:00,429905,87878.0,151513.0,86500.0,46294.0,23167.0,24888.0,1981.0,8709.0
2019-04-25 18:00:00+00:00,436767,89239.0,154402.0,86457.0,46959.0,23403.0,26480.0,2465.0,8043.0
2019-04-25 19:00:00+00:00,442533,88326.0,158388.0,86548.0,47153.0,23102.0,29412.0,2719.0,8119.0
2019-04-25 20:00:00+00:00,447504,87073.0,161102.0,86575.0,48777.0,22691.0,30839.0,2155.0,8540.0
2019-04-25 21:00:00+00:00,452914,87414.0,165135.0,86689.0,50480.0,20759.0,31625.0,2181.0,8511.0
2019-04-25 22:00:00+00:00,457866,88820.0,168835.0,86739.0,50857.0,18791.0,32610.0,2097.0,8317.0
2019-04-25 23:00:00+00:00,458239,88483.0,170910.0,86795.0,51053.0,16439.0,34787.0,2171.0,7838.0
2019-04-26 00:00:00+00:00,457724,87338.0,170749.0,86903.0,53615.0,14195.0,36055.0,2060.0,8313.0
2019-04-26 01:00:00+00:00,458927,87750.0,172083.0,86952.0,55689.0,7851.0,34347.0,1895.0,8369.0
2019-04-26 02:00:00+00:00,450982,89106.0,170079.0,86791.0,53182.0,1626.0,34107.0,2016.0,8026.0
2019-04-26 03:00:00+00:00,431141,85585.0,157056.0,86485.0,49802.0,1021.0,36330.0,1751.0,7821.0
2019-04-26 04:00:00+00:00,405875,80825.0,142932.0,86082.0,47535.0,270.0,33248.0,1568.0,7747.0
2019-04-26 05:00:00+00:00,379836,72607.0,126397.0,86456.0,45260.0,242.0,37251.0,1545.0,7162.0
2019-04-26 06:00:00+00:00,360207,69556.0,116589.0,86301.0,42678.0,234.0,35343.0,1569.0,7002.0
2019-04-26 07:00:00+00:00,345518,66648.0,109369.0,86189.0,39838.0,203.0,34881.0,1428.0,6995.0
2019-04-26 08:00:00+00:00,336877,64523.0,107024.0,86326.0,37833.0,64.0,34231.0,1318.0,7016.0
2019-04-26 09:00:00+00:00,335450,63558.0,107546.0,86323.0,36623.0,15.0,35084.0,1353.0,7125.0
2019-04-26 10:00:00+00:00,343414,65124.0,110867.0,86550.0,37205.0,12.0,38223.0,1443.0,7096.0
2019-04-26 11:00:00+00:00,362563,69876.0,121687.0,86348.0,40448.0,30.0,40039.0,1571.0,7189.0
2019-04-26 12:00:00+00:00,383714,75283.0,131210.0,86312.0,42361.0,428.0,40665.0,1879.0,7248.0
2019-04-26 13:00:00+00:00,399233,79421.0,137356.0,86317.0,45946.0,1894.0,39992.0,2129.0,7500.0
2019-04-26 14:00:00+00:00,411448,82998.0,140381.0,86330.0,49710.0,7368.0,37473.0,2239.0,7927.0
2019-04-26 15:00:00+00:00,421474,83142.0,140382.0,86361.0,49552.0,15828.0,38163.0,2300.0,8065.0
2019-04-26 16:00:00+00:00,427376,82281.0,140552.0,86333.0,47251.0,20296.0,40482.0,2255.0,8112.0
2019-04-26 17:00:00+00:00,431188,83050.0,142207.0,86460.0,44439.0,21593.0,41852.0,2312.0,8186.0
2019-04-26 18:00:00+00:00,435221,83394.0,144394.0,86453.0,44584.0,22478.0,42672.0,2371.0,8109.0
2019-04-26 19:00:00+00:00,438373,83993.0,147074.0,86498.0,44999.0,21889.0,43359.0,2519.0,8051.0
2019-04-26 20:00:00+00:00,442168,84164.0,149700.0,86682.0,44064.0,22799.0,44057.0,2645.0,8066.0
2019-04-26 21:00:00+00:00,443888,84114.0,151685.0,86800.0,44389.0,21457.0,44960.0,2700.0,8020.0
2019-04-26 22:00:00+00:00,446874,83212.0,152458.0,86871.0,45580.0,20149.0,46432.0,2649.0,7943.0
2019-04-26 23:00:00+00:00,444236,82502.0,151764.0,86905.0,46011.0,17837.0,48267.0,2664.0,7986.0
2019-04-27 00:00:00+00:00,438662,82153.0,149034.0,86985.0,46213.0,14365.0,49823.0,2712.0,7846.0
2019-04-27 01:00:00+00:00,434998,81727.0,148210.0,86984.0,47307.0,8120.0,49556.0,2628.0,7348.0
2019-04-27 02:00:00+00:00,426373,82512.0,145315.0,86099.0,47470.0,2029.0,49984.0,2748.0,7160.0
2019-04-27 03:00:00+00:00,411120,79235.0,132894.0,86013.0,46694.0,1094.0,53901.0,2336.0,7092.0
2019-04-27 04:00:00+00:00,391223,74684.0,119928.0,85963.0,45041.0,411.0,54087.0,1956.0,7186.0
2019-04-27 05:00:00+00:00,373126,73006.0,106925.0,86653.0,42388.0,401.0,53916.0,1952.0,7046.0
2019-04-27 06:00:00+00:00,355498,69760.0,98062.0,86667.0,39179.0,387.0,53584.0,1946.0,7040.0
2019-04-27 07:00:00+00:00,341211,65764.0,90805.0,86693.0,36022.0,378.0,54141.0,1800.0,6839.0
2019-04-27 08:00:00+00:00,332043,63485.0,88506.0,86926.0,34643.0,234.0,52045.0,1790.0,6600.0
2019-04-27 09:00:00+00:00,328214,64684.0,86411.0,87160.0,33502.0,184.0,49981.0,1792.0,6553.0
2019-04-27 10:00:00+00:00,329584,64447.0,85562.0,87301.0,33706.0,178.0,51646.0,1808.0,6611.0
2019-04-27 11:00:00+00:00,335246,65263.0,87185.0,87450.0,34827.0,360.0,54083.0,1862.0,6691.0
2019-04-27 12:00:00+00:00,344871,67297.0,92298.0,87502.0,36424.0,1587.0,55645.0,1917.0,6913.0
2019-04-27 13:00:00+00:00,358115,68605.0,97603.0,87233.0,38668.0,3952.0,55632.0,2091.0,7019.0
2019-04-27 14:00:00+00:00,372268,72927.0,101518.0,87005.0,38557.0,10225.0,55656.0,2420.0,7010.0
2019-04-27 15:00:00+00:00,381710,73850.0,103367.0,86995.0,37587.0,17549.0,54731.0,2445.0,7064.0
2019-04-27 16:00:00+00:00,389192,75346.0,105596.0,87037.0,36743.0,21486.0,54937.0,2434.0,7209.0
2019-04-27 17:00:00+00:00,393568,73741.0,109260.0,87260.0,36333.0,22462.0,54559.0,2438.0,7424.0
2019-04-27 18:00:00+00:00,397514,73030.0,114602.0,87513.0,35656.0,23081.0,54474.0,2448.0,7518.0
2019-04-27 19:00:00+00:00,400734,72126.0,120519.0,87742.0,35907.0,22452.0,53139.0,2534.0,7518.0
2019-04-27 20:00:00+00:00,405023,72548.0,126414.0,87652.0,37659.0,22308.0,50744.0,2544.0,7472.0
2019-04-27 21:00:00+00:00,410972,74203.0,132098.0,87799.0,39303.0,21754.0,48346.0,2614.0,7532.0
2019-04-27 22:00:00+00:00,417805,76689.0,135952.0,88067.0,41657.0,19602.0,46379.0,2722.0,8026.0
2019-04-27 23:00:00+00:00,421129,78246.0,140791.0,88138.0,43413.0,16370.0,44322.0,2900.0,8244.0
2019-04-28 00:00:00+00:00,419419,79044.0,140692.0,88258.0,45684.0,12595.0,45260.0,3120.0,8126.0
2019-04-28 01:00:00+00:00,419228,77779.0,139806.0,88340.0,47618.0,8506.0,44275.0,3232.0,7997.0
2019-04-28 02:00:00+00:00,414595,77932.0,137005.0,88301.0,49967.0,1995.0,44603.0,3422.0,7833.0
2019-04-28 03:00:00+00:00,401263,73921.0,128792.0,88167.0,48293.0,1140.0,45435.0,3180.0,7622.0
2019-04-28 04:00:00+00:00,383524,73375.0,120762.0,87885.0,45246.0,421.0,44370.0,3032.0,7544.0
2019-04-28 05:00:00+00:00,365211,70507.0,109114.0,87979.0,42199.0,398.0,44465.0,2551.0,7371.0
2019-04-28 06:00:00+00:00,348058,66667.0,100464.0,88047.0,38694.0,396.0,45083.0,2225.0,7031.0
2019-04-28 07:00:00+00:00,334634,63259.0,94774.0,88092.0,36155.0,373.0,45188.0,2096.0,6870.0
2019-04-28 08:00:00+00:00,325441,60677.0,91089.0,88261.0,34391.0,211.0,43668.0,2034.0,6642.0
2019-04-28 09:00:00+00:00,320777,58805.0,89429.0,88349.0,33945.0,204.0,43464.0,2037.0,6562.0
2019-04-28 10:00:00+00:00,319982,58676.0,91834.0,88250.0,33878.0,213.0,41467.0,2041.0,6481.0
2019-04-28 11:00:00+00:00,323408,60414.0,94057.0,88372.0,35036.0,284.0,38071.0,2073.0,6562.0
2019-04-28 12:00:00+00:00,329331,66927.0,99681.0,88390.0,36319.0,963.0,33630.0,2313.0,6758.0
2019-04-28 13:00:00+00:00,343941,70588.0,105040.0,88415.0,38894.0,2524.0,32681.0,2321.0,7237.0
2019-04-28 14:00:00+00:00,359878,76227.0,110135.0,88355.0,40558.0,8575.0,31667.0,2396.0,7632.0
2019-04-28 15:00:00+00:00,373266,76928.0,112430.0,88367.0,39428.0,17115.0,32305.0,2432.0,7833.0
2019-04-28 16:00:00+00:00,382434,74695.0,116520.0,88339.0,38765.0,21315.0,35254.0,2371.0,8001.0
2019-04-28 17:00:00+00:00,390491,74239.0,120726.0,88242.0,38478.0,23145.0,38805.0,2189.0,7874.0
2019-04-28 18:00:00+00:00,397276,73651.0,124067.0,88212.0,38634.0,23207.0,41312.0,2162.0,8010.0
2019-04-28 19:00:00+00:00,404584,75252.0,126930.0,88151.0,39261.0,23269.0,44097.0,2296.0,8092.0
2019-04-28 20:00:00+00:00,411655,76821.0,129812.0,88120.0,39619.0,22769.0,48092.0,2314.0,8229.0
2019-04-28 21:00:00+00:00,420815,79816.0,132364.0,88121.0,41754.0,20777.0,51688.0,2391.0,8345.0
2019-04-28 22:00:00+00:00,429317,81979.0,135284.0,88081.0,44175.0,17575.0,54934.0,2526.0,8551.0
2019-04-28 23:00:00+00:00,432976,83261.0,139012.0,88169.0,46625.0,13400.0,56036.0,2581.0,8510.0
2019-04-29 00:00:00+00:00,432183,82900.0,139594.0,88178.0,49794.0,9473.0,56490.0,2579.0,8527.0
2019-04-29 01:00:00+00:00,434608,83847.0,141523.0,88192.0,51401.0,5214.0,56071.0,2645.0,8383.0
2019-04-29 02:00:00+00:00,430338,84887.0,138916.0,88108.0,50725.0,1705.0,55361.0,2739.0,8252.0
2019-04-29 03:00:00+00:00,413805,82544.0,130362.0,88176.0,48398.0,764.0,55167.0,2485.0,8214.0
2019-04-29 04:00:00+00:00,392942,75475.0,116592.0,87973.0,44182.0,409.0,55980.0,2209.0,8064.0
2019-04-29 05:00:00+00:00,369694,71634.0,108186.0,88524.0,40737.0,411.0,52191.0,2022.0,7791.0
2019-04-29 06:00:00+00:00,352597,66685.0,101058.0,88606.0,37336.0,414.0,51613.0,1945.0,7349.0
2019-04-29 07:00:00+00:00,341407,65041.0,97745.0,88087.0,34680.0,275.0,50065.0,1983.0,7364.0
2019-04-29 08:00:00+00:00,334287,63506.0,95085.0,88197.0,33225.0,216.0,48326.0,1984.0,7272.0
2019-04-29 09:00:00+00:00,334597,65277.0,97188.0,88423.0,33067.0,195.0,47025.0,2033.0,7323.0
2019-04-29 10:00:00+00:00,345006,70010.0,104876.0,88642.0,34237.0,158.0,45747.0,2150.0,7549.0
2019-04-29 11:00:00+00:00,369767,74517.0,116812.0,88780.0,39300.0,286.0,45731.0,2350.0,7808.0
2019-04-29 12:00:00+00:00,393180,80726.0,127226.0,88861.0,42545.0,1167.0,44543.0,2591.0,8265.0
2019-04-29 13:00:00+00:00,407490,84789.0,130922.0,88917.0,44685.0,3131.0,44938.0,2669.0,8379.0
2019-04-29 14:00:00+00:00,418710,87075.0,134895.0,88974.0,45116.0,7664.0,45344.0,3304.0,7783.0
2019-04-29 15:00:00+00:00,427893,87836.0,136894.0,88960.0,44968.0,12737.0,45573.0,3457.0,7868.0
2019-04-29 16:00:00+00:00,434246,89663.0,140773.0,88933.0,43246.0,16284.0,44561.0,3697.0,8110.0
2019-04-29 17:00:00+00:00,439963,90587.0,145623.0,88872.0,41638.0,18305.0,42669.0,3909.0,8193.0
2019-04-29 18:00:00+00:00,445817,92893.0,151373.0,88868.0,41672.0,18840.0,39894.0,4093.0,8585.0
2019-04-29 19:00:00+00:00,452021,93488.0,158937.0,88879.0,41840.0,19343.0,37455.0,3989.0,8634.0
2019-04-29 20:00:00+00:00,457361,93605.0,163674.0,88829.0,42991.0,17773.0,38097.0,3410.0,9229.0
2019-04-29 21:00:00+00:00,462160,95194.0,168433.0,88671.0,46127.0,15536.0,38557.0,3529.0,9292.0
2019-04-29 22:00:00+00:00,465762,96266.0,171966.0,88409.0,46608.0,13163.0,37036.0,3649.0,9321.0
2019-04-29 23:00:00+00:00,466258,95212.0,174188.0,88380.0,49500.0,10783.0,36287.0,3622.0,9100.0
2019-04-30 00:00:00+00:00,462959,95074.0,173044.0,88338.0,51769.0,8368.0,32881.0,3628.0,9050.0
2019-04-30 01:00:00+00:00,461590,94747.0,173386.0,88382.0,53183.0,5590.0,31623.0,3539.0,9007.0
2019-04-30 02:00:00+00:00,454956,95162.0,170099.0,88311.0,52410.0,1418.0,29566.0,3604.0,8685.0
2019-04-30 03:00:00+00:00,434245,93568.0,158862.0,88308.0,48390.0,255.0,28325.0,3571.0,8474.0
2019-04-30 04:00:00+00:00,409017,85375.0,142004.0,88377.0,45414.0,236.0,30256.0,3174.0,7973.0
2019-04-30 05:00:00+00:00,384560,84072.0,131920.0,88428.0,41314.0,155.0,25606.0,2625.0,7787.0
2019-04-30 06:00:00+00:00,363859,79507.0,122680.0,88427.0,37186.0,49.0,25770.0,2491.0,7593.0
2019-04-30 07:00:00+00:00,350258,74510.0,115920.0,88473.0,35195.0,57.0,26298.0,2481.0,7429.0
2019-04-30 08:00:00+00:00,341910,72200.0,111428.0,88506.0,32558.0,62.0,25944.0,2482.0,7470.0
2019-04-30 09:00:00+00:00,341333,73307.0,113602.0,88509.0,32482.0,69.0,26281.0,2544.0,7452.0
2019-04-30 10:00:00+00:00,350363,76711.0,119247.0,88593.0,33262.0,59.0,26340.0,2618.0,7790.0
2019-04-30 11:00:00+00:00,373448,81556.0,131639.0,88686.0,35156.0,151.0,27233.0,2953.0,8259.0
2019-04-30 12:00:00+00:00,396971,87195.0,142085.0,88798.0,38687.0,1002.0,27078.0,3397.0,8588.0
2019-04-30 13:00:00+00:00,413477,89880.0,150092.0,88763.0,41791.0,2872.0,26931.0,3747.0,8730.0
2019-04-30 14:00:00+00:00,426627,92445.0,153381.0,88738.0,44470.0,8289.0,26495.0,3969.0,9037.0
2019-04-30 15:00:00+00:00,437809,93239.0,155470.0,88812.0,43435.0,16115.0,27879.0,4167.0,9260.0
2019-04-30 16:00:00+00:00,446654,94178.0,158707.0,88757.0,42138.0,20046.0,28339.0,4208.0,9487.0
2019-04-30 17:00:00+00:00,454066,94250.0,162963.0,88665.0,42166.0,22263.0,30000.0,4221.0,9436.0
2019-04-30 18:00:00+00:00,462664,94383.0,165797.0,88497.0,42874.0,22951.0,32394.0,4123.0,9447.0
2019-04-30 19:00:00+00:00,469981,95387.0,168442.0,88333.0,45332.0,22476.0,34569.0,4132.0,9425.0
2019-04-30 20:00:00+00:00,474638,97314.0,172302.0,88280.0,46645.0,22237.0,34247.0,4280.0,9488.0
2019-04-30 21:00:00+00:00,478593,97917.0,174977.0,88294.0,48995.0,21258.0,32940.0,4292.0,9478.0
2019-04-30 22:00:00+00:00,480951,98733.0,176537.0,88282.0,49670.0,18737.0,33731.0,4330.0,9289.0
2019-04-30 23:00:00+00:00,479409,97773.0,177249.0,88325.0,49687.0,16120.0,33520.0,4370.0,9408.0
2019-05-01 00:00:00+00:00,474132,96808.0,175918.0,88345.0,50676.0,12839.0,34190.0,4229.0,9414.0
2019-05-01 01:00:00+00:00,473211,97427.0,176901.0,88396.0,49751.0,7896.0,34860.0,3953.0,9361.0
2019-05-01 02:00:00+00:00,465679,97904.0,171817.0,88442.0,50018.0,1883.0,34318.0,3992.0,9147.0
2019-05-01 03:00:00+00:00,443920,95426.0,161441.0,88364.0,47406.0,995.0,33770.0,3803.0,8600.0
2019-05-01 04:00:00+00:00,418379,89434.0,142897.0,88228.0,44836.0,325.0,31291.0,3400.0,7881.0
2019-05-01 05:00:00+00:00,391291,81760.0,133374.0,88027.0,40922.0,316.0,32643.0,3138.0,7916.0
2019-05-01 06:00:00+00:00,371515,77775.0,126303.0,87964.0,36486.0,307.0,30775.0,3178.0,7876.0
2019-05-01 07:00:00+00:00,357314,73852.0,119866.0,88017.0,33610.0,256.0,29935.0,3028.0,7638.0
2019-05-01 08:00:00+00:00,348460,71086.0,115537.0,88040.0,32964.0,103.0,30463.0,2852.0,7494.0
2019-05-01 09:00:00+00:00,346881,70144.0,114778.0,88124.0,32299.0,73.0,31023.0,2800.0,7474.0
2019-05-01 10:00:00+00:00,355246,75145.0,121662.0,88238.0,33101.0,60.0,29761.0,2947.0,7767.0
2019-05-01 11:00:00+00:00,377569,83646.0,134021.0,88348.0,34705.0,175.0,28311.0,3410.0,8210.0
2019-05-01 12:00:00+00:00,399851,90790.0,144790.0,88438.0,37548.0,915.0,24624.0,4073.0,8526.0
2019-05-01 13:00:00+00:00,415931,95244.0,151192.0,88495.0,40849.0,2394.0,22433.0,4249.0,8819.0
2019-05-01 14:00:00+00:00,428455,97707.0,155217.0,88539.0,43531.0,8428.0,19603.0,5152.0,8034.0
2019-05-01 15:00:00+00:00,439870,98807.0,159053.0,88499.0,43807.0,17036.0,18688.0,4449.0,9143.0
2019-05-01 16:00:00+00:00,449202,98045.0,165011.0,88462.0,41967.0,20988.0,18257.0,4533.0,9282.0
2019-05-01 17:00:00+00:00,456155,97423.0,169814.0,88469.0,41634.0,22936.0,18547.0,5559.0,8608.0
2019-05-01 18:00:00+00:00,462410,99034.0,174701.0,88376.0,42968.0,22961.0,17457.0,4766.0,9390.0
2019-05-01 19:00:00+00:00,468074,99037.0,178662.0,88363.0,43830.0,23082.0,18080.0,4631.0,9346.0
2019-05-01 20:00:00+00:00,472914,100441.0,180269.0,88385.0,45184.0,22715.0,19971.0,5530.0,8575.0
2019-05-01 21:00:00+00:00,476397,100749.0,181174.0,88313.0,46224.0,21593.0,21171.0,4953.0,9334.0
2019-05-01 22:00:00+00:00,477658,100768.0,181294.0,88328.0,46649.0,20891.0,22456.0,4977.0,9401.0
2019-05-01 23:00:00+00:00,475302,99563.0,180167.0,88356.0,46825.0,16454.0,24641.0,4947.0,9500.0
2019-05-02 00:00:00+00:00,471348,99244.0,179072.0,88389.0,46472.0,13966.0,27579.0,5066.0,9547.0
2019-05-02 01:00:00+00:00,469976,98814.0,178772.0,88427.0,46179.0,8897.0,27763.0,4977.0,9484.0
2019-05-02 02:00:00+00:00,462882,98827.0,174114.0,88391.0,46511.0,2349.0,28728.0,5058.0,9238.0
2019-05-02 03:00:00+00:00,442666,96214.0,160734.0,88339.0,44222.0,404.0,30591.0,4569.0,9017.0
2019-05-02 04:00:00+00:00,417303,87757.0,143830.0,88469.0,41822.0,327.0,35487.0,4388.0,7578.0
2019-05-02 05:00:00+00:00,391387,84088.0,130630.0,88335.0,38905.0,242.0,33424.0,3145.0,7720.0
2019-05-02 06:00:00+00:00,371241,77884.0,120415.0,88404.0,34976.0,225.0,33759.0,3014.0,7526.0
2019-05-02 07:00:00+00:00,356043,70910.0,113061.0,88447.0,32918.0,180.0,36485.0,2831.0,7408.0
2019-05-02 08:00:00+00:00,347183,67972.0,111172.0,88443.0,30537.0,25.0,36623.0,2785.0,7226.0
2019-05-02 09:00:00+00:00,345719,68006.0,111555.0,88526.0,30243.0,14.0,36682.0,2691.0,7313.0
2019-05-02 10:00:00+00:00,354978,71845.0,116418.0,88557.0,31048.0,15.0,36570.0,2861.0,7556.0
2019-05-02 11:00:00+00:00,375312,79976.0,126783.0,88596.0,33128.0,225.0,35128.0,3331.0,7838.0
2019-05-02 12:00:00+00:00,397395,87772.0,138084.0,88580.0,35269.0,1041.0,33761.0,4035.0,8376.0
